policy_id,issue_age,sum_assured,coverage_years
7592,45,449506.22,10
7593,22,40991.348,10
7594,53,54391.484,10
7595,29,84165.72,10
7596,40,189004.55,10
7597,34,52543.508,10
7598,19,22767.615,10
7599,29,27366.492,10
7600,21,128248.29,10
7601,40,82175.0,10
7602,41,43540.65,10
7603,33,41308.938,10
7604,20,43542.2,10
7605,38,134727.5,10
7606,47,26598.654,10
7607,47,18940.342,10
7608,54,213891.75,10
7609,39,51012.29,10
7610,30,46925.44,10
7611,26,85525.68,10
7612,20,22666.65,10
7613,46,91142.1,10
7614,31,36812.637,10
7615,31,123046.34,10
7616,54,14658.725,10
7617,40,71704.67,10
7618,30,41555.793,10
7619,53,28454.559,10
7620,49,92674.99,10
7621,34,44405.594,10
7622,20,72590.44,10
7623,24,137633.25,10
7624,25,94181.1,10
7625,40,21067.385,10
7626,41,32415.152,10
7627,34,72201.16,10
7628,34,94360.69,10
7629,43,36571.09,10
7630,20,58574.87,10
7631,38,58281.965,10
7632,19,65153.26,10
7633,54,19469.81,10
7634,23,16118.978,10
7635,42,8204.095,10
7636,35,54405.86,10
7637,36,16788.11,10
7638,47,276276.88,10
7639,39,84378.77,10
7640,33,19424.389,10
7641,41,123980.91,10
7642,50,124215.96,10
7643,53,132555.62,10
7644,47,26194.924,10
7645,50,88665.11,10
7646,34,134364.58,10
7647,55,175687.83,10
7648,27,14776.362,10
7649,49,42010.336,10
7650,33,25452.543,10
7651,31,222143.25,10
7652,39,74059.5,10
7653,44,102004.94,10
7654,27,73193.55,10
7655,25,67508.36,10
7656,53,25062.996,10
7657,51,34981.363,10
7658,34,52944.027,10
7659,26,29759.68,10
7660,45,25674.174,10
7661,39,42414.113,10
7662,28,30812.11,10
7663,47,52032.926,10
7664,31,35083.35,10
7665,33,28908.512,10
7666,25,23805.668,10
7667,55,50244.434,10
7668,44,101764.53,10
7669,19,84160.04,10
7670,36,14738.968,10
7671,32,99466.77,10
7672,42,83685.875,10
7673,45,101681.13,10
7674,41,118974.94,10
7675,25,27935.547,10
7676,23,39337.598,10
7677,33,209430.89,10
7678,26,199707.8,10
7679,50,47028.42,10
7680,33,81005.1,10
7681,50,86877.836,10
7682,42,204003.81,10
7683,36,65907.17,10
7684,20,18957.383,10
7685,35,34165.566,10
7686,27,613298.9,10
7687,27,18267.545,10
7688,18,52052.16,10
7689,46,318254.0,10
7690,53,26370.037,10
7691,25,5643.494,10
7692,51,6537.96,10
7693,44,26486.941,10
7694,30,12202.919,10
7695,44,114635.42,10
7696,18,61963.055,10
7697,32,9069.827,10
7698,51,13953.666,10
7699,54,134846.27,10
7700,46,58355.305,10
7701,36,157421.69,10
7702,30,122392.32,10
7703,28,19917.654,10
7704,40,101250.484,10
7705,29,78437.63,10
7706,19,10408.744,10
7707,51,16817.842,10
7708,46,351482.3,10
7709,37,23805.361,10
7710,35,69493.96,10
7711,41,42927.06,10
7712,43,57916.492,10
7713,34,45260.043,10
7714,55,108220.72,10
7715,24,105976.32,10
7716,30,54946.65,10
7717,30,24250.678,10
7718,19,31721.412,10
7719,22,14172.2705,10
7720,34,38262.855,10
7721,43,12168.892,10
7722,27,59566.94,10
7723,28,63359.293,10
7724,20,111745.57,10
7725,30,18839.475,10
7726,24,19890.988,10
7727,32,169318.94,10
7728,52,16727.242,10
7729,35,258009.39,10
7730,39,23876.754,10
7731,18,24010.623,10
7732,26,98127.82,10
7733,53,77597.58,10
7734,18,185908.1,10
7735,34,11011.935,10
7736,42,76625.61,10
7737,43,48194.465,10
7738,20,21128.875,10
7739,32,225247.84,10
7740,26,60358.562,10
7741,46,47548.19,10
7742,50,71896.53,10
7743,32,12545.219,10
7744,49,18414.496,10
7745,28,38318.242,10
7746,43,64401.977,10
7747,40,138619.19,10
7748,33,24632.977,10
7749,42,20519.793,10
7750,31,74676.4,10
7751,45,44849.15,10
7752,26,10751.051,10
7753,18,23982.457,10
7754,50,43233.195,10
7755,18,44197.145,10
7756,29,53726.676,10
7757,46,17668.217,10
7758,31,45024.7,10
7759,24,106664.21,10
7760,39,4962.5293,10
7761,27,39889.414,10
7762,33,13229.463,10
7763,54,48727.21,10
7764,38,15002.174,10
7765,46,55661.16,10
7766,41,183705.17,10
7767,53,22838.684,10
7768,24,25648.12,10
7769,39,34334.2,10
7770,31,64519.58,10
7771,26,22126.72,10
7772,46,36886.812,10
7773,36,29266.129,10
7774,36,34425.617,10
7775,36,65127.836,10
7776,19,77701.46,10
7777,49,15341.821,10
7778,35,64924.79,10
7779,32,619326.3,10
7780,20,171984.28,10
7781,50,29920.291,10
7782,28,55564.574,10
7783,51,48674.75,10
7784,54,72210.59,10
7785,47,35667.906,10
7786,26,40314.176,10
7787,38,27864.79,10
7788,35,120105.9,10
7789,44,64122.797,10
7790,40,64513.07,10
7791,19,132519.03,10
7792,49,134096.75,10
7793,55,115309.69,10
7794,25,130915.79,10
7795,39,174540.61,10
7796,44,23074.49,10
7797,23,39373.01,10
7798,29,88162.5,10
7799,23,24620.99,10
7800,53,37390.605,10
7801,37,58414.07,10
7802,32,41592.28,10
7803,35,52711.73,10
7804,45,19999.547,10
7805,28,48512.39,10
7806,35,55658.914,10
7807,35,182003.61,10
7808,36,40330.96,10
7809,19,29719.756,10
7810,48,88444.766,10
7811,30,3944.112,10
7812,24,38789.293,10
7813,32,33150.316,10
7814,37,61606.066,10
7815,24,135504.39,10
7816,25,172957.86,10
7817,46,60921.195,10
7818,28,14449.734,10
7819,48,33137.77,10
7820,46,36175.53,10
7821,20,67073.92,10
7822,24,52301.25,10
7823,36,28829.078,10
7824,43,18369.73,10
7825,20,24957.178,10
7826,31,24233.73,10
7827,48,182963.12,10
7828,18,27012.402,10
7829,41,52464.242,10
7830,55,108502.82,10
7831,46,58436.555,10
7832,21,20972.686,10
7833,47,109957.18,10
7834,42,66378.47,10
7835,40,8702.695,10
7836,23,135449.67,10
7837,28,100557.2,10
7838,44,65550.664,10
7839,49,184903.45,10
7840,48,98730.82,10
7841,39,123269.92,10
7842,49,114565.22,10
7843,55,91620.79,10
7844,44,11933.108,10
7845,54,13129.337,10
7846,47,98760.266,10
7847,38,133933.53,10
7848,19,28442.494,10
7849,38,20512.055,10
7850,54,61691.312,10
7851,52,15648.564,10
7852,26,43680.63,10
7853,30,37635.125,10
7854,45,41781.668,10
7855,46,225781.52,10
7856,48,30109.172,10
7857,28,52182.645,10
7858,51,17501.701,10
7859,40,106093.66,10
7860,28,43308.746,10
7861,32,128338.28,10
7862,55,7002.9907,10
7863,42,47728.0,10
7864,21,55574.53,10
7865,53,103672.99,10
7866,25,29916.914,10
7867,26,93829.836,10
7868,36,32788.395,10
7869,29,53894.516,10
7870,54,104541.516,10
7871,55,23764.846,10
7872,35,90422.28,10
7873,49,65362.26,10
7874,46,38285.977,10
7875,34,29296.197,10
7876,52,9312.521,10
7877,54,46890.273,10
7878,34,38337.24,10
7879,36,83373.33,10
7880,31,76893.5,10
7881,41,117697.39,10
7882,40,121195.68,10
7883,46,624189.06,10
7884,22,75410.836,10
7885,24,25119.553,10
7886,45,96831.984,10
7887,42,180683.39,10
7888,26,73108.23,10
7889,36,9139.358,10
7890,45,77968.99,10
7891,23,30208.566,10
7892,26,17365.445,10
7893,46,58053.93,10
7894,49,14751.887,10
7895,34,113356.836,10
7896,19,89722.93,10
7897,33,46650.695,10
7898,45,32199.807,10
7899,40,43152.64,10
7900,48,22271.121,10
7901,20,47011.28,10
7902,49,5136.9307,10
7903,38,53677.344,10
7904,53,54784.043,10
7905,43,98311.67,10
7906,53,63552.875,10
7907,47,109277.53,10
7908,21,77451.19,10
7909,54,114576.47,10
7910,39,407142.44,10
7911,54,69967.914,10
7912,47,57930.402,10
7913,32,129238.836,10
7914,29,34378.723,10
7915,35,45452.727,10
7916,36,70022.65,10
7917,30,52982.15,10
7918,55,52791.688,10
7919,28,102703.516,10
7920,46,12873.605,10
7921,33,254370.1,10
7922,48,73754.58,10
7923,25,36299.863,10
7924,24,183913.47,10
7925,40,54317.707,10
7926,36,55475.52,10
7927,28,42108.953,10
7928,22,161770.38,10
7929,19,49627.355,10
7930,30,31985.742,10
7931,47,111167.87,10
7932,21,128816.3,10
7933,47,180785.22,10
7934,49,83005.12,10
7935,29,125090.34,10
7936,27,40634.62,10
7937,32,113597.62,10
7938,28,90562.58,10
7939,32,76431.22,10
7940,45,14386.974,10
7941,33,36652.582,10
7942,38,48204.434,10
7943,34,76500.695,10
7944,43,341249.1,10
7945,19,99426.445,10
7946,29,26154.266,10
7947,50,34049.938,10
7948,43,152005.08,10
7949,53,32872.84,10
7950,40,112954.67,10
7951,35,54915.777,10
7952,39,43768.39,10
7953,50,33273.812,10
7954,49,4370.526,10
7955,40,77001.42,10
7956,45,21548.78,10
7957,48,16076.023,10
7958,51,60961.516,10
7959,55,113938.33,10
7960,21,12865.851,10
7961,43,111579.734,10
7962,20,24275.273,10
7963,20,84029.49,10
7964,55,79454.33,10
7965,20,42381.344,10
7966,30,51209.31,10
7967,47,36417.984,10
7968,46,61735.11,10
7969,18,61300.492,10
7970,37,23876.98,10
7971,47,16873.72,10
7972,44,112023.24,10
7973,49,58864.11,10
7974,45,100272.555,10
7975,50,29244.748,10
7976,38,25854.18,10
7977,32,22254.705,10
7978,37,43268.156,10
7979,26,60218.523,10
7980,30,32361.295,10
7981,44,174842.0,10
7982,45,29913.348,10
7983,53,61011.35,10
7984,55,24670.016,10
7985,24,29181.268,10
7986,52,46663.062,10
7987,39,25685.18,10
7988,27,53707.645,10
7989,45,71109.695,10
7990,32,119907.734,10
7991,49,21075.277,10
7992,32,57185.297,10
7993,41,47582.473,10
7994,21,11398.457,10
7995,49,20266.988,10
7996,40,73111.15,10
7997,25,16943.725,10
7998,23,47147.766,10
7999,32,9152.884,10
8000,41,46046.93,10
8001,55,9671.813,10
8002,37,30826.053,10
8003,50,35227.676,10
8004,32,55171.332,10
8005,54,40853.074,10
8006,37,18602.623,10
8007,29,18882.791,10
8008,30,13745.839,10
8009,50,58980.766,10
8010,32,56934.73,10
8011,45,85417.375,10
8012,25,33512.203,10
8013,46,12485.254,10
8014,18,38831.18,10
8015,54,50443.84,10
8016,26,19692.223,10
8017,39,21245.63,10
8018,39,71719.414,10
8019,23,54191.293,10
8020,49,123756.82,10
8021,31,198284.66,10
8022,38,15025.911,10
8023,36,35763.54,10
8024,49,55198.215,10
8025,52,66878.78,10
8026,33,112699.836,10
8027,32,89561.27,10
8028,25,124308.586,10
8029,22,52515.65,10
8030,28,30241.646,10
8031,55,237932.78,10
8032,23,56525.008,10
8033,42,41204.4,10
8034,35,21205.225,10
8035,48,56803.49,10
8036,45,111677.48,10
8037,52,33503.527,10
8038,24,44939.6,10
8039,46,61028.938,10
8040,55,72949.164,10
8041,24,40615.707,10
8042,22,36493.555,10
8043,30,33228.68,10
8044,55,20629.99,10
8045,32,27001.18,10
8046,35,26426.56,10
8047,55,14560.048,10
8048,19,110650.74,10
8049,27,66664.805,10
8050,25,56025.375,10
8051,28,141976.48,10
8052,50,88792.39,10
8053,31,26584.557,10
8054,52,127834.42,10
8055,55,108834.914,10
8056,48,20443.924,10
8057,30,102950.45,10
8058,44,34405.74,10
8059,49,111023.47,10
8060,37,38155.336,10
8061,29,32634.07,10
8062,48,35438.676,10
8063,48,22972.283,10
8064,26,15298.243,10
8065,44,6772.1934,10
8066,55,21504.982,10
8067,49,410149.47,10
8068,19,73305.21,10
8069,46,222160.72,10
8070,27,38762.86,10
8071,20,34376.246,10
8072,54,197404.62,10
8073,44,67534.12,10
8074,18,23284.842,10
8075,52,82959.87,10
8076,36,136010.31,10
8077,48,15954.247,10
8078,32,72511.83,10
8079,38,16821.254,10
8080,33,130246.3,10
8081,38,60134.383,10
8082,21,82744.04,10
8083,30,42016.73,10
8084,30,12022.033,10
8085,52,35123.742,10
8086,32,105203.3,10
8087,28,246392.56,10
8088,25,62668.258,10
8089,22,28873.982,10
8090,38,76752.445,10
8091,53,97899.24,10
8092,53,55602.38,10
8093,28,52931.273,10
8094,47,59317.812,10
8095,19,51772.715,10
8096,36,63449.72,10
8097,27,215739.92,10
8098,20,9829.426,10
8099,52,41316.355,10
8100,55,23715.758,10
8101,39,128594.68,10
8102,25,44670.676,10
8103,55,78240.45,10
8104,48,156627.19,10
8105,53,21056.627,10
8106,31,32786.24,10
8107,41,144212.64,10
8108,24,20392.613,10
8109,49,33683.184,10
8110,53,13897.912,10
8111,41,148816.45,10
8112,49,31406.842,10
8113,32,66217.94,10
8114,31,85867.66,10
8115,43,26296.438,10
8116,48,10900.655,10
8117,52,41948.88,10
8118,20,41403.31,10
8119,33,47637.496,10
8120,22,47848.348,10
8121,38,33548.92,10
8122,29,32524.484,10
8123,27,63445.79,10
8124,19,25866.2,10
8125,36,46328.82,10
8126,42,31869.709,10
8127,21,63339.375,10
8128,47,121374.89,10
8129,46,125402.08,10
8130,36,140254.1,10
8131,19,38273.156,10
8132,40,40935.0,10
8133,27,18117.19,10
8134,41,38015.113,10
8135,54,39116.83,10
8136,42,30517.64,10
8137,37,30404.436,10
8138,41,12856.692,10
8139,27,17089.99,10
8140,36,51813.87,10
8141,29,53393.105,10
8142,40,73586.95,10
8143,34,40646.285,10
8144,41,50468.348,10
8145,47,135969.5,10
8146,28,47928.117,10
8147,32,30155.512,10
8148,46,19283.787,10
8149,51,94633.06,10
8150,43,12798.7705,10
8151,25,25566.633,10
8152,45,69887.48,10
8153,41,10878.414,10
8154,22,30585.902,10
8155,39,55443.086,10
8156,35,36794.664,10
8157,22,22779.748,10
8158,53,31101.857,10
8159,51,96121.26,10
8160,38,216399.22,10
8161,29,55902.77,10
8162,18,10189.88,10
8163,21,78767.84,10
8164,24,36412.65,10
8165,33,20815.227,10
8166,37,26358.863,10
8167,34,27270.107,10
8168,55,16173.028,10
8169,49,47539.836,10
8170,42,215840.66,10
8171,43,20752.57,10
8172,31,210587.38,10
8173,24,59057.785,10
8174,28,46418.83,10
8175,49,38646.457,10
8176,28,26235.348,10
8177,35,63149.51,10
8178,44,75914.39,10
8179,26,7184.376,10
8180,41,382394.84,10
8181,35,11742.726,10
8182,22,32922.62,10
8183,40,6458.4717,10
8184,36,40354.207,10
8185,28,34565.355,10
8186,33,33203.934,10
8187,38,63783.207,10
8188,41,41139.703,10
8189,22,76919.39,10
8190,41,18581.35,10
8191,40,53193.15,10
8192,47,30164.877,10
8193,42,37179.273,10
8194,31,62072.43,10
8195,48,33400.754,10
8196,27,45965.47,10
8197,39,19858.393,10
8198,18,120112.98,10
8199,36,89548.305,10
8200,18,54163.64,10
8201,30,41177.625,10
8202,24,45994.68,10
8203,21,118065.75,10
8204,18,84614.66,10
8205,32,119665.27,10
8206,22,38035.13,10
8207,29,73607.17,10
8208,21,129406.96,10
8209,39,23833.838,10
8210,40,22664.248,10
8211,39,62314.03,10
8212,24,18616.895,10
8213,34,11697.358,10
8214,46,127962.8,10
8215,47,147104.3,10
8216,50,19453.117,10
8217,31,15901.82,10
8218,21,29650.27,10
8219,37,136219.8,10
8220,50,35996.88,10
8221,54,53934.97,10
8222,39,64842.445,10
8223,53,57460.7,10
8224,45,165220.33,10
8225,32,28109.572,10
8226,47,46074.406,10
8227,29,60217.535,10
8228,35,48078.086,10
8229,23,18854.32,10
8230,37,15394.258,10
8231,28,15138.5,10
8232,47,89391.61,10
8233,55,25937.781,10
8234,21,72780.125,10
8235,20,53592.945,10
8236,45,22922.92,10
8237,41,23385.209,10
8238,32,55658.43,10
8239,43,53205.98,10
8240,44,74117.29,10
8241,47,34675.01,10
8242,52,25397.654,10
8243,30,54593.75,10
8244,30,155704.23,10
8245,42,11141.532,10
8246,19,26384.61,10
8247,51,80188.1,10
8248,54,59454.51,10
8249,40,81128.836,10
8250,55,35456.23,10
8251,19,13769.971,10
8252,53,190417.14,10
8253,44,118996.22,10
8254,46,49042.168,10
8255,43,25500.41,10
8256,29,33769.867,10
8257,28,60056.742,10
8258,39,40883.117,10
8259,25,49423.383,10
8260,22,181296.31,10
8261,29,104685.766,10
8262,46,19597.465,10
8263,39,53173.4,10
8264,39,32974.42,10
8265,33,63457.953,10
8266,37,47529.848,10
8267,50,537098.8,10
8268,25,70487.28,10
8269,50,44910.688,10
8270,46,218421.75,10
8271,25,58936.617,10
8272,49,14835.806,10
8273,43,45261.89,10
8274,39,81694.414,10
8275,47,73673.75,10
8276,34,111738.664,10
8277,44,56542.703,10
8278,37,53437.45,10
8279,24,16281.716,10
8280,25,169823.69,10
8281,30,39155.47,10
8282,33,22837.299,10
8283,24,409259.47,10
8284,34,191730.66,10
8285,24,34946.695,10
8286,24,11106.005,10
8287,37,28141.514,10
8288,33,176855.23,10
8289,41,57592.574,10
8290,41,16987.436,10
8291,44,93616.65,10
8292,46,42272.492,10
8293,25,29756.912,10
8294,40,31618.76,10
8295,35,142186.14,10
8296,41,77426.734,10
8297,43,15228.625,10
8298,26,67072.49,10
8299,32,54495.332,10
8300,52,35719.504,10
8301,28,37258.426,10
8302,41,25027.646,10
8303,37,29429.627,10
8304,54,63042.04,10
8305,44,40043.527,10
8306,34,77367.62,10
8307,54,26683.338,10
8308,48,88060.02,10
8309,50,143105.0,10
8310,25,49729.39,10
8311,28,75832.3,10
8312,32,78236.58,10
8313,40,33459.797,10
8314,48,78469.89,10
8315,52,8143.951,10
8316,47,5922.566,10
8317,18,38414.707,10
8318,37,82996.266,10
8319,38,46711.03,10
8320,29,90805.69,10
8321,47,19118.08,10
8322,55,101321.086,10
8323,34,184025.27,10
8324,41,28642.584,10
8325,18,92649.36,10
8326,37,50921.113,10
8327,47,71200.19,10
8328,48,183730.9,10
8329,46,64966.1,10
8330,43,92164.66,10
8331,36,18203.016,10
8332,27,89921.375,10
8333,25,181277.45,10
8334,28,23884.328,10
8335,51,38613.598,10
8336,40,86567.484,10
8337,24,71539.54,10
8338,31,16848.148,10
8339,27,57051.37,10
8340,51,38316.383,10
8341,40,23036.938,10
8342,37,148028.22,10
8343,41,50218.895,10
8344,53,109778.195,10
8345,55,19556.205,10
8346,18,80092.28,10
8347,41,116906.516,10
8348,18,41194.473,10
8349,27,33591.695,10
8350,43,17612.443,10
8351,49,24967.646,10
8352,50,34810.406,10
8353,32,22903.6,10
8354,54,27049.424,10
8355,37,56741.2,10
8356,20,62442.965,10
8357,45,119665.34,10
8358,54,27183.342,10
8359,50,50936.062,10
8360,18,35797.055,10
8361,25,33829.418,10
8362,29,38826.836,10
8363,36,42737.75,10
8364,21,61089.5,10
8365,40,38387.684,10
8366,37,133471.44,10
8367,46,12787.942,10
8368,28,116185.25,10
8369,33,37233.918,10
8370,23,42989.53,10
8371,25,49616.855,10
8372,54,87929.61,10
8373,46,24724.379,10
8374,47,29563.355,10
8375,23,74624.64,10
8376,18,12851.749,10
8377,27,48651.844,10
8378,47,26412.55,10
8379,45,22319.03,10
8380,41,13480.6045,10
8381,53,92746.01,10
8382,29,56774.297,10
8383,28,29200.857,10
8384,30,43832.55,10
8385,49,20857.574,10
8386,22,32559.668,10
8387,53,42663.594,10
8388,54,52624.582,10
8389,53,68420.59,10
8390,43,11791.054,10
8391,30,68591.164,10
8392,39,12573.936,10
8393,46,70615.51,10
8394,21,42155.883,10
8395,48,119724.21,10
8396,46,29149.697,10
8397,35,93381.664,10
8398,46,19650.611,10
8399,55,54420.086,10
8400,38,9792.554,10
8401,44,101339.2,10
8402,41,199043.17,10
8403,44,28601.102,10
8404,40,55153.9,10
8405,39,71314.05,10
8406,19,14466.26,10
8407,28,27460.2,10
8408,48,26133.426,10
8409,31,342980.62,10
8410,28,115430.07,10
8411,45,42028.867,10
8412,20,93247.34,10
8413,49,59205.984,10
8414,24,80354.88,10
8415,22,21524.928,10
8416,46,150013.33,10
8417,55,27053.887,10
8418,27,28197.84,10
8419,36,80174.44,10
8420,52,65932.51,10
8421,41,50934.902,10
8422,28,97876.164,10
8423,52,19750.5,10
8424,31,218657.34,10
8425,31,33498.438,10
8426,45,46585.723,10
8427,52,221380.83,10
8428,40,28345.576,10
8429,44,113347.35,10
8430,34,42121.8,10
8431,33,25496.861,10
8432,18,36782.848,10
8433,40,78653.11,10
8434,48,112554.336,10
8435,48,59889.89,10
8436,31,13924.754,10
8437,25,83133.55,10
8438,40,44626.04,10
8439,40,20697.994,10
8440,51,65965.9,10
8441,52,123852.91,10
8442,26,50269.48,10
8443,45,104657.086,10
8444,39,72380.71,10
8445,37,73132.03,10
8446,30,39159.125,10
8447,43,96253.01,10
8448,42,103893.48,10
8449,43,94269.46,10
8450,22,38899.977,10
8451,35,109956.72,10
8452,41,68106.63,10
8453,32,22969.395,10
8454,29,36849.027,10
8455,54,32710.49,10
8456,34,10193.044,10
8457,27,111581.3,10
8458,32,597630.3,10
8459,19,131459.83,10
8460,32,56957.79,10
8461,44,33094.53,10
8462,32,23854.098,10
8463,20,56403.957,10
8464,42,108491.11,10
8465,35,29147.146,10
8466,30,388942.34,10
8467,21,16524.242,10
8468,34,59836.844,10
8469,30,52892.336,10
8470,49,50265.76,10
8471,51,31719.736,10
8472,26,53409.9,10
8473,37,34890.203,10
8474,42,140096.92,10
8475,43,182845.64,10
8476,30,36641.754,10
8477,44,13410.613,10
8478,38,64466.176,10
8479,37,62633.39,10
8480,35,54390.684,10
8481,26,76583.77,10
8482,30,150994.78,10
8483,28,97358.57,10
8484,33,76490.86,10
8485,46,91391.77,10
8486,26,61142.285,10
8487,43,23468.762,10
8488,29,159554.9,10
8489,18,54276.418,10
8490,55,23459.408,10
8491,51,20280.098,10
8492,36,23993.518,10
8493,40,18650.232,10
8494,24,85381.59,10
8495,22,43464.03,10
8496,52,93021.14,10
8497,45,127434.42,10
8498,35,103611.52,10
8499,54,83033.3,10
8500,33,62931.465,10
8501,30,42936.94,10
8502,25,45290.9,10
8503,36,79799.23,10
8504,21,23172.604,10
8505,26,47890.406,10
8506,42,27598.164,10
8507,49,127792.6,10
8508,29,88736.28,10
8509,19,276438.0,10
8510,30,27272.04,10
8511,26,29714.762,10
8512,33,52353.766,10
8513,34,27984.652,10
8514,35,76870.24,10
8515,49,48002.855,10
8516,54,33824.94,10
8517,23,119355.52,10
8518,43,11385.632,10
8519,36,77147.06,10
8520,40,32172.66,10
8521,30,96103.734,10
8522,31,116399.42,10
8523,31,8092.5396,10
8524,43,42212.867,10
8525,42,52382.695,10
8526,31,7581.8286,10
8527,48,59992.746,10
8528,48,32772.203,10
8529,32,19057.127,10
8530,46,29714.398,10
8531,21,25877.455,10
8532,39,31668.965,10
8533,51,57981.367,10
8534,25,109620.04,10
8535,42,46981.516,10
8536,24,120811.26,10
8537,30,21655.447,10
8538,43,56505.3,10
8539,49,269700.53,10
8540,53,14007.196,10
8541,25,13585.6875,10
8542,55,139212.34,10
8543,55,59646.957,10
8544,55,30902.064,10
8545,31,20252.62,10
8546,45,48580.98,10
8547,35,55639.105,10
8548,47,55859.793,10
8549,39,20094.88,10
8550,20,38185.805,10
8551,45,31739.332,10
8552,20,83862.46,10
8553,52,21066.064,10
8554,32,53135.5,10
8555,38,411333.44,10
8556,51,19946.2,10
8557,51,27500.732,10
8558,33,46383.0,10
8559,39,4750.3555,10
8560,54,15967.59,10
8561,49,64108.504,10
8562,39,43444.613,10
8563,41,116255.31,10
8564,55,41327.293,10
8565,46,38517.31,10
8566,25,28494.936,10
8567,31,38006.11,10
8568,29,18967.988,10
8569,25,44436.016,10
8570,22,22989.04,10
8571,45,18980.473,10
8572,23,29977.799,10
8573,49,71732.59,10
8574,31,56026.65,10
8575,52,85294.35,10
8576,49,23889.383,10
8577,52,49474.93,10
8578,27,195089.16,10
8579,45,152938.33,10
8580,20,18034.984,10
8581,31,22315.91,10
8582,46,194415.83,10
8583,24,71755.414,10
8584,29,42924.336,10
8585,55,39255.582,10
8586,27,59978.78,10
8587,48,60583.21,10
8588,43,32638.55,10
8589,46,43880.176,10
8590,19,31735.83,10
8591,22,57226.406,10
8592,38,27714.865,10
8593,33,18134.674,10
8594,42,162767.62,10
8595,48,47293.01,10
8596,46,194351.19,10
8597,38,10656.785,10
8598,53,15680.918,10
8599,21,72635.87,10
8600,37,47324.918,10
8601,48,19803.742,10
8602,22,124116.336,10
8603,39,24930.908,10
8604,54,130433.51,10
8605,21,47260.516,10
8606,30,21244.086,10
8607,46,29283.734,10
8608,54,149866.58,10
8609,37,39402.348,10
8610,42,108841.83,10
8611,54,153296.67,10
8612,30,46884.37,10
8613,35,41823.93,10
8614,34,36163.434,10
8615,53,66267.6,10
8616,50,166795.25,10
8617,38,18735.008,10
8618,18,59581.484,10
8619,32,57554.168,10
8620,30,11806.772,10
8621,36,24582.885,10
8622,34,28962.158,10
8623,19,92134.24,10
8624,41,105972.94,10
8625,18,11153.131,10
8626,25,83378.016,10
8627,44,75186.02,10
8628,35,79418.58,10
8629,19,56498.82,10
8630,40,106951.44,10
8631,39,127643.29,10
8632,47,13530.284,10
8633,25,48088.523,10
8634,55,40789.797,10
8635,25,31621.123,10
8636,51,34758.24,10
8637,43,58058.43,10
8638,33,17720.746,10
8639,30,85500.37,10
8640,24,37215.5,10
8641,37,100659.18,10
8642,54,30449.758,10
8643,55,29158.082,10
8644,49,23468.342,10
8645,45,30585.906,10
8646,21,26334.48,10
8647,42,70797.29,10
8648,40,115550.64,10
8649,33,68191.336,10
8650,30,46997.062,10
8651,19,73812.86,10
8652,19,48564.234,10
8653,35,51156.098,10
8654,37,39123.05,10
8655,32,97640.86,10
8656,34,6419.099,10
8657,33,9077.008,10
8658,47,113727.195,10
8659,53,42725.73,10
8660,30,104147.7,10
8661,49,30739.857,10
8662,46,190836.75,10
8663,44,44826.887,10
8664,25,71631.59,10
8665,47,34963.547,10
8666,44,24393.523,10
8667,35,12419.653,10
8668,24,93745.74,10
8669,30,68604.43,10
8670,55,53891.73,10
8671,38,20108.254,10
8672,30,155150.53,10
8673,47,54419.42,10
8674,30,87736.16,10
8675,38,49880.656,10
8676,40,20915.4,10
8677,52,110605.75,10
8678,55,71710.54,10
8679,34,43245.58,10
8680,25,70736.336,10
8681,36,96164.266,10
8682,29,84790.87,10
8683,32,12717.284,10
8684,25,15178.221,10
8685,26,89864.44,10
8686,47,28649.24,10
8687,54,21609.498,10
8688,27,67336.766,10
8689,23,21091.453,10
8690,25,34079.977,10
8691,48,98873.266,10
8692,37,14890.293,10
8693,41,16733.488,10
8694,40,13780.1045,10
8695,46,25105.605,10
8696,40,53420.535,10
8697,47,30477.621,10
8698,27,166451.22,10
8699,50,71971.55,10
8700,42,49252.914,10
8701,47,137820.23,10
8702,26,17242.502,10
8703,38,100011.01,10
8704,37,41389.04,10
8705,18,34735.594,10
8706,52,81522.58,10
8707,25,35945.94,10
8708,52,57832.207,10
8709,54,46159.11,10
8710,28,63891.38,10
8711,51,33326.69,10
8712,33,104944.63,10
8713,26,9744.274,10
8714,29,83490.85,10
8715,49,11012.502,10
8716,22,27364.99,10
8717,32,75937.47,10
8718,29,9985.034,10
8719,50,57123.043,10
8720,31,16692.28,10
8721,35,23029.295,10
8722,25,22197.15,10
8723,25,17070.58,10
8724,44,12532.618,10
8725,50,262164.72,10
8726,29,43208.87,10
8727,38,18579.986,10
8728,18,31891.0,10
8729,45,51488.156,10
8730,50,36931.586,10
8731,28,18147.805,10
8732,24,24352.576,10
8733,49,129101.14,10
8734,48,16278.621,10
8735,27,10119.318,10
8736,34,36659.008,10
8737,38,10661.615,10
8738,50,24148.066,10
8739,49,18365.488,10
8740,46,18494.477,10
8741,38,52859.996,10
8742,21,61415.89,10
8743,38,26240.44,10
8744,41,46363.723,10
8745,24,25215.188,10
8746,40,68902.6,10
8747,46,15331.232,10
8748,23,57066.402,10
8749,39,60635.92,10
8750,55,324020.34,10
8751,54,12286.1,10
8752,44,418480.94,10
8753,47,91594.45,10
8754,39,215697.03,10
